date,month,day,cf,income_item,expense_item,dedu_item,content,amount,payment_type,user,group,entry_date,update_date
2025/2/26,2,26,支出,,副食物費,,イオン,1067,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/2/26,2025/2/26
2025/2/25,2,25,支出,,交際費,,お茶,323,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/2/25,2025/2/25
2025/2/25,2,25,支出,,職業費,,エビマヨ会,10000,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/2/25,2025/2/25
2025/2/24,2,24,支出,,副食物費,,生協2-4,6208,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/24,2025/2/24
2025/2/23,2,23,支出,その他,住宅・家具費,,TVケーブル,2105,AmazonMaster,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/23,2025/2/23
2025/2/22,2,22,支出,,教養費,,ドリーム,1886,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/2/22,2025/2/22
2025/2/22,2,22,支出,,車関連費,,ETC,1330,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/22,2025/2/22
2025/2/21,2,21,支出,,副食物費,,イオン,514,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/21,2025/2/21
2025/2/21,2,21,支出,,副食物費,,イオン,889,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/21,2025/2/21
2025/2/20,2,20,支出,,調味料,,イオン,562,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/2/20,2025/2/20
2025/2/20,2,20,支出,,主食費1,,イオン,162,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/2/20,2025/2/20
2025/2/20,2,20,支出,,副食物費,,イオン,1196,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/2/20,2025/2/20
2025/2/20,2,20,支出,,教育費,,明文堂,154,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/20,2025/2/20
2025/2/20,2,20,支出,,主食費2,,スタバ,470,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/20,2025/2/20
2025/2/19,2,19,支出,,副食物費,,イオン,1555,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/2/19,2025/2/19
2025/2/19,2,19,支出,,主食費1,,イオン,645,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/2/19,2025/2/19
2025/2/19,2,19,支出,,調味料,,イオン,645,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/2/19,2025/2/19
2025/2/19,2,19,支出,,光熱費,,"灯油　18L
121円",2178,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/19,2025/2/19
2025/2/19,2,19,支出,,光熱費,,"灯油　20L
121円",2420,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/19,2025/2/19
2025/2/18,2,18,支出,,教養費,,内田さん会,3000,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/2/18,2025/2/18
2025/2/18,2,18,支出,,交際費,,内田さんお花,5000,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/2/18,2025/2/18
2025/2/17,2,17,支出,,副食物費,,イオン,514,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/17,2025/2/17
2025/2/17,2,17,支出,,副食物費,,生協2-3,2705,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/17,2025/2/17
2025/2/16,2,16,支出,,副食物費,,Ok,1891,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/16,2025/2/16
2025/2/15,2,15,支出,,職業費,,Microsoft,1360,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/15,2025/2/15
2025/2/15,2,15,支出,,副食物費,,ヤオコー,1306,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/15,2025/2/15
2025/2/14,2,14,支出,,通信費,,docomo,2973,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/14,2025/2/14
2025/2/14,2,14,支出,,副食物費,,サミット,637,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/14,2025/2/14
2025/2/13,2,13,支出,,保険・衛生費,,損保ジャパン,1980,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/13,2025/2/13
2025/2/13,2,13,支出,,職業費,,Udemy,2200,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/13,2025/2/13
2025/2/13,2,13,支出,,娯楽費,,AppleMusic,1980,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/13,2025/2/13
2025/2/12,2,12,支出,,副食物費,,イオン,745,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/12,2025/2/12
2025/2/12,2,12,支出,,職業費,,AppleV,3000,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/12,2025/2/12
2025/2/12,2,12,支出,,通信費,,KDDI,6493,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/12,2025/2/12
2025/2/12,2,12,支出,,通信費,,楽天モバイル,3281,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/12,2025/2/12
2025/2/12,2,12,支出,,特別費,,プール,300,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/12,2025/2/12
2025/2/11,2,11,支出,,副食物費,,イオン,1073,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/11,2025/2/11
2025/2/10,2,10,支出,,光熱費,,電気ガス,16602,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/10,2025/2/10
2025/2/10,2,10,支出,,職業費,,iCloud,1500,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/10,2025/2/10
2025/2/10,2,10,支出,,主食費1,,生協2-2 ,257,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/10,2025/2/10
2025/2/10,2,10,支出,,副食物費,,生協2-2 ,6686,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/10,2025/2/10
2025/2/9,2,9,支出,,副食物費,,アピタ,1924,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/9,2025/2/9
2025/2/8,2,8,支出,,副食物費,,イオン,2095,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/8,2025/2/8
2025/2/8,2,8,支出,,住宅・家具費,,イオン,1566,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/8,2025/2/8
2025/2/7,2,7,支出,,副食物費,,さんわ,2514,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/7,2025/2/7
2025/2/7,2,7,支出,,住宅・家具費,,ニトリ,898,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/7,2025/2/7
2025/2/7,2,7,支出,,車関連費,,ETC,610,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/7,2025/2/7
2025/2/7,2,7,支出,,副食物費,,肉のさいとう,1382,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/7,2025/2/7
2025/2/6,2,6,支出,,副食物費,,イオン,2247,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/6,2025/2/6
2025/2/6,2,6,支出,,副食物費,,業務スーパー,1397,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/6,2025/2/6
2025/2/5,2,5,支出,,通信費,,Povo,390,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/5,2025/2/5
2025/2/4,2,4,収入,その他,,,職業安定,181335,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/4,2025/2/4
2025/2/4,2,4,支出,,職業費,,Udemy,2600,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/4,2025/2/4
2025/2/4,2,4,支出,,副食物費,,モリフルーツ,318,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/4,2025/2/4
2025/2/4,2,4,支出,,副食物費,,まいばすけっと,911,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/4,2025/2/4
2025/2/4,2,4,支出,,副食物費,,イオン,149,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/4,2025/2/4
2025/2/3,2,3,支出,,娯楽費,,映画,1100,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/3,2025/2/3
2025/2/3,2,3,支出,,副食物費,,サミット,408,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/3,2025/2/3
2025/2/3,2,3,支出,,副食物費,,生協2-1,7744,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/3,2025/2/3
2025/2/3,2,3,支出,,住宅・家具費,,生協2-1,398,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/3,2025/2/3
2025/2/2,2,2,支出,,副食物費,,角上魚類,3949,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/2,2025/2/2
2025/2/2,2,2,支出,,車関連費,税金,"ガソリン
46.55L
169円/L",7867,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/2,2025/2/2
2025/2/1,2,1,支出,,職業費,,Atok,330,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/1,2025/2/1
2025/2/1,2,1,支出,,副食物費,,イオン,1516,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/1,2025/2/1
2025/2/1,2,1,支出,,副食物費,,ヤオコー,930,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/2/1,2025/2/1
2025/1/31,1,31,支出,,通信費,,IIJ,660,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/31,2025/1/31
2025/1/31,1,31,支出,,副食物費,,アピタ,496,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/31,2025/1/31
2025/1/31,1,31,支出,,副食物費,,東急,1944,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/31,2025/1/31
2025/1/30,1,30,支出,,副食物費,,業務,1307,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/30,2025/1/30
2025/1/30,1,30,支出,,住宅・家具費,,手袋,645,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/30,2025/1/30
2025/1/30,1,30,支出,,特別費,,香典袋とお香典,10110,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/30,2025/1/30
2025/1/30,1,30,支出,,教養費,,パイピング,282,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/30,2025/1/30
2025/1/30,1,30,支出,,保険・衛生費,,戸塚眼科検査,3830,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/30,2025/1/30
2025/1/30,1,30,支出,,保険・衛生費,,目薬,1440,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/30,2025/1/30
2025/1/29,1,29,支出,,特別費,,プール,300,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/29,2025/1/29
2025/1/29,1,29,支出,,娯楽費,,Netflix,1590,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/29,2025/1/29
2025/1/29,1,29,支出,,副食物費,,ドンキ,1095,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/29,2025/1/29
2025/1/29,1,29,控除,,,税金,2024年12-2024年5月分,153600,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/29,2025/1/29
2025/1/28,1,28,支出,,副食物費,,イオン,909,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/28,2025/1/28
2025/1/28,1,28,支出,,副食物費,,イオン,2658,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/28,2025/1/28
2025/1/27,1,27,支出,,教養費,,オーディブル,1500,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/27,2025/1/27
2025/1/27,1,27,支出,,保険・衛生費,,アフラック,4040,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/27,2025/1/27
2025/1/27,1,27,貯蓄,,保険・衛生費,,ソニー生命,22781,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/27,2025/1/27
2025/1/26,1,26,支出,,副食物費,,ロピア,4756,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/26,2025/1/26
2025/1/25,1,25,支出,,副食物費,,業務イオン,956,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/25,2025/1/25
2025/1/25,1,25,支出,,調味料,,イオン,386,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/25,2025/1/25
2025/1/25,1,25,支出,,副食物費,,イオン,1330,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/25,2025/1/25
2025/1/25,1,25,支出,,娯楽費,,Apple one,3800,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/25,2025/1/25
2025/1/24,1,24,支出,,副食物費,,ロピア,1178,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/24,2025/1/24
2025/1/24,1,24,支出,,特別費,,プール,300,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/24,2025/1/24
2025/1/24,1,24,支出,,副食物費,,イオン,708,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/24,2025/1/24
2025/1/23,1,23,支出,,職業費,,Suica,10000,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/23,2025/1/23
2025/1/23,1,23,支出,,副食物費,,ロピア,3062,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/23,2025/1/23
2025/1/23,1,23,支出,,娯楽費,,Apple one,1980,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/23,2025/1/23
2025/1/23,1,23,支出,,副食物費,,イオン,670,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/23,2025/1/23
2025/1/22,1,22,支出,,教養費,,ドリーム,1603,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/22,2025/1/22
2025/1/21,1,21,支出,,職業費,,Udemy,5400,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/21,2025/1/21
2025/1/21,1,21,支出,,副食物費,,ドンキ,620,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/21,2025/1/21
2025/1/21,1,21,支出,,特別費,,プール,300,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/21,2025/1/21
2025/1/20,1,20,支出,,副食物費,,生協1-3,5594,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/20,2025/1/20
2025/1/20,1,20,支出,,住宅・家具費,,Amazon Ring1年分,3500,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/20,2025/1/20
2025/1/20,1,20,支出,,副食物費,,肉の斉藤,360,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/20,2025/1/20
2025/1/20,1,20,支出,,住宅・家具費,,生協1-3,984,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/20,2025/1/20
2025/1/19,1,19,支出,,教養費,,手帳,5300,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/19,2025/1/19
2025/1/19,1,19,支出,,副食物費,,イオン,1129,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/19,2025/1/19
2025/1/17,1,17,支出,,教養費,,Kindle,980,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/17,2025/1/17
2025/1/17,1,17,支出,,副食物費,,イオン,1602,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/17,2025/1/17
2025/1/16,1,16,支出,,保険・衛生費,,ヨドバシ,1565,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/16,2025/1/16
2025/1/16,1,16,支出,,調味料,,スープ,972,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/16,2025/1/16
2025/1/16,1,16,支出,,光熱費,,灯油　116円/L,2320,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/16,2025/1/16
2025/1/16,1,16,支出,,主食費2,,スシロー,4090,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/16,2025/1/16
2025/1/16,1,16,支出,,光熱費,,灯油　116円/L,2088,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/16,2025/1/16
2025/1/16,1,16,支出,,光熱費,,灯油　116円/L,2088,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/16,2025/1/16
2025/1/15,1,15,支出,,特別費,,プール,300,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/15,2025/1/15
2025/1/15,1,15,支出,,副食物費,,イオン,3467,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/15,2025/1/15
2025/1/15,1,15,支出,,通信費,,povo,390,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/15,2025/1/15
2025/1/15,1,15,支出,,職業費,,オフィス,1360,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/15,2025/1/15
2025/1/15,1,15,収入,その他,,,職業安定,241780,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/15,2025/1/15
2025/1/14,1,14,支出,,住宅・家具費,,水道料金　2024/10/4-2024/12/4,7508,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/14,2025/1/14
2025/1/14,1,14,支出,,通信費,,ドコモ,2973,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/14,2025/1/14
2025/1/13,1,13,支出,,保険・衛生費,,損保ジャパン,1980,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/13,2025/1/13
2025/1/13,1,13,支出,,車関連費,,ETC,220,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/13,2025/1/13
2025/1/13,1,13,支出,,副食物費,,生協1-2,6333,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/13,2025/1/13
2025/1/13,1,13,支出,,調味料,,しまむら,279,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/13,2025/1/13
2025/1/13,1,13,支出,,副食物費,,ライフ,1734,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/13,2025/1/13
2025/1/13,1,13,支出,,通信費,,KDDI,6493,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/13,2025/1/13
2025/1/12,1,12,支出,,主食費1,,業務,1162,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/12,2025/1/12
2025/1/12,1,12,支出,,保険・衛生費,,湘南　下剤，グリセリン,2398,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/12,2025/1/12
2025/1/12,1,12,支出,,副食物費,,業務,2515,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/12,2025/1/12
2025/1/12,1,12,支出,,職業費,,ドリーム,356,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/12,2025/1/12
2025/1/12,1,12,支出,,通信費,,楽天モバイル,3347,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/12,2025/1/12
2025/1/12,1,12,支出,,住宅・家具費,,ニトリ,1297,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/12,2025/1/12
2025/1/12,1,12,支出,,住宅・家具費,,島忠,1108,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/12,2025/1/12
2025/1/12,1,12,支出,,副食物費,,ドンキ,672,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/12,2025/1/12
2025/1/11,1,11,支出,,調味料,,デカフェ,1490,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/11,2025/1/11
2025/1/11,1,11,支出,,職業費,,ドリーム,699,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/11,2025/1/11
2025/1/11,1,11,支出,,副食物費,,ヤオコー,799,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/11,2025/1/11
2025/1/10,1,10,支出,,光熱費,,電気ガス,13683,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/10,2025/1/10
2025/1/10,1,10,支出,,職業費,,iCloud,1500,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/10,2025/1/10
2025/1/10,1,10,支出,,副食物費,,業務スーパー,3042,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/10,2025/1/10
2025/1/8,1,8,支出,,車関連費,,ETC,440,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/8,2025/1/8
2025/1/8,1,8,支出,,特別費,,プール,300,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/8,2025/1/8
2025/1/8,1,8,支出,,副食物費,,イオン,1188,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/8,2025/1/8
2025/1/8,1,8,支出,,副食物費,,ロピア,3110,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/8,2025/1/8
2025/1/7,1,7,支出,,職業費,,Suica,5000,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/7,2025/1/7
2025/1/7,1,7,支出,,衣服費,,ユニクロ,2770,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/7,2025/1/7
2025/1/7,1,7,支出,,副食物費,,イオン,1341,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/7,2025/1/7
2025/1/6,1,6,支出,,職業費,,れいこかづき,20000,SONY Family Card - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/6,2025/1/6
2025/1/6,1,6,支出,,調味料,,生協1-1,1387,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/6,2025/1/6
2025/1/6,1,6,支出,,副食物費,,生協1-1,3246,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/6,2025/1/6
2025/01/05,1,5,支出,,教養費,,ゆめ実コンサートチケット,9000,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/01/05,2025/01/05
2025/1/5,1,5,支出,,教養費,,ゆめ実コンサート水コーヒー,1000,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/1/5,2025/1/5
2025/1/5,1,5,支出,,車関連費,,駐輪場,100,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/5,2025/1/5
2025/1/5,1,5,支出,,副食物費,,丸井,880,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2025/1/5,2025/1/5
2025/01/04,1,4,支出,,教養費,,映画,1800,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/01/04,2025/01/04
2025/01/04,1,4,支出,,副食物費,,東急,470,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2025/01/04,2025/01/04
